index,score,reason,passed
0,0.6,"The score is 0.60 because the actual output deviates from the retrieval context in two instances: it incorrectly references a specific session (82nd) not supported by the provided information, and it inaccurately mentions discussions about bill proposals when the context only covers session times.",True
1,0.6923076923076923,"The score is 0.69 because the actual output contains inaccuracies and omissions, such as incorrectly stating that the 263rd Law Proposal is being discussed when it's actually postponed due to lack of commission, misrepresenting the purpose of the 250th Law Proposal, and failing to mention issues related to ÖTV and KDV increase in taksicilik and a marble quarry in Antalya's Gazipaşa district.",True
2,0.625,"The score is 0.62 because there are discrepancies between the actual output and retrieval context, including claims about session order, adjournment reasons, and voting outcomes.",True
3,0.5,"The score is 0.50 because the actual output deviates from the retrieval context in two instances: it incorrectly shifts focus from agricultural imports and ministerial incompetence to social and economic support for children, and also misinterprets the speech as discussing flexible solutions for children's development instead of addressing regional conditions and family socioeconomic status.",True
4,0.6666666666666666,"The score is 0.67 because the actual output deviates from the retrieval context by mentioning a lack of information on creating safe environments for children, indicating some but not complete faithfulness to the original context.",True
5,0.7142857142857143,"The score is 0.71 because the actual output deviates from the retrieval context in two instances: (1) it fails to discuss various law proposals by deputies mentioned nowhere in the context, and (2) it incorrectly assumes specific details about a proposal that were not provided in the context.",True
6,0.8,"The score is 0.80 because the actual output partially aligns with the retrieval context, as it contradicts a specific detail (date of the meeting) which accounts for 20% deviation from perfect faithfulness.",True
7,0.6,"The score is 0.60 because the actual output contains inaccuracies such as referencing a specific session of TBMM without supporting information, mentioning lawmakers and bills not present in the retrieval context, and claiming to explain internal workings of Turkish Parliament with no evidence.",True
8,0.5714285714285714,"The score is 0.57 because the actual output partially aligns with the retrieval context, as it contains non-Turkish words mentioned in the context, but also contradicts claims stating that the text is a parliamentary document and discusses current issues or law proposals.",True
9,0.6666666666666666,"The score is 0.67 because the actual output occasionally misidentifies the specific session number of TBMM, sometimes stating it's the 6th and other times the 60th, despite the retrieval context only mentioning a general session without specifying the number.",True
10,0.6,"The score is 0.60 because the actual output contains inaccuracies such as stating the Speaker opened the session for the 72nd Union's Third Session, which isn't mentioned in the context, and incorrectly attributing the adjournment to a lack of quorum when it was actually due to a half-hour break.",True
11,0.2857142857142857,"The score is 0.29 because the actual output contains several contradictions, including claims about parliamentary sessions, criticism of Ekrem Ýmamoðlu, hate speech, specific bill names, and live broadcasts by TRT, which are not supported by the retrieval context.",False
12,0.5,The score is 0.50 because the actual output deviates from the retrieval context as it inaccurately suggests voting is involved when the discussion is actually about a law proposal.,True
13,0.6,The score is 0.60 because the actual output contains inaccuracies such as misinterpreting the discussion topic and incorrectly attributing a specific action to the TBMM President.,True
14,0.6666666666666666,"The score is 0.67 because the actual output partially aligns with the retrieval context, as it does not fully mention the specific Bursa Milletvekili mentioned in the claim.",True
15,0.5,"The score is 0.50 because the actual output partially aligns with the retrieval context, but there's a clear discrepancy as it mentions multiple bills when the context specifically discusses one bill (Korunan alanların...).",True
16,0.5,"The score is 0.50 because the actual output partially aligns with the retrieval context, as it deviates from mentioning Egemen Bağıştan, who is not relevant to the context's focus on deprem and imar issues.",True
17,0.5714285714285714,"The score is 0.57 because the actual output contains inaccuracies such as misinterpreting 'Kanun Teklifi' and failing to identify a platform for corporate dialogue or any information about financial burdens, indicating some but not complete lack of faithfulness to the retrieval context.",True
18,0.75,"The score is 0.75 because the actual output partially aligns with the retrieval context, as it correctly identifies a discrepancy between the claim's mention of the Environment and National Parks Law and the context's focus on non-Turkish words used by the preacher.",True
19,0.6666666666666666,"The score is 0.67 because the actual output does not align with the retrieval context due to a lack of relevance, as the context does not mention the topic of Millî Parklar Kanunu and 375 Sayılı Kanun Hükmünde Kararnamede Değişiklik Yapılmasına Dair Kanun Teklifi.",True
20,0.5,"The score is 0.50 because the actual output partially aligns with the retrieval context, as indicated by the presence of some relevant information, but it also contains inaccuracies such as mentioning 'various kanun teklifleri' which is not present in the original text.",True
