index,score,reason,passed
0,0.625,"The score is 0.62 because the actual output contains several inaccuracies and omissions, including incorrect information about Council Bill 161's proposed moratorium, the presenter of the bill, the level of complexity surrounding the issue, specific concerns from Councilwoman Ortega, and Councilwoman Robb's involvement in 2011.",True
1,0.5,"The score is 0.50 because the actual output contains contradictory information, such as resolutions being adopted but then a motion to amend failing, indicating that the actual output does not fully align with the retrieval context.",False
2,0.5,"The score is 0.50 because the actual output contains inaccuracies such as delaying the first reading of Council Bill 161 until May 20th, which contradicts the context's mention of March 20th, and also incorrectly states a walk vote occurred when none was mentioned in the context.",False
3,0.7,"The score is 0.70 because the actual output deviates from the retrieval context by mentioning an existing legislative agenda that empowers revenue protection and workforce programs, ignoring a non-existent new executive order on Muslim countries, and duplicating language supporting mental health services already present in the agenda.",True
4,0.6666666666666666,"The score is 0.67 because the actual output partially aligns with the retrieval context, as it mentions Council Bill 161, which deals with zoning regulations and parking exemptions, but contradicts itself by stating that public hearings will be scheduled in the future for bills that have already been passed.",True
5,0.6,"The score is 0.60 because the actual output partially aligns with the retrieval context, as it only partially contradicts the information about Council Bill 161 and omits specific details in mentioning next Monday.",True
6,0.6666666666666666,"The score is 0.67 because the actual output contains inaccuracies such as scheduling a new public hearing for Council Bill 161 on May 1st when one is already scheduled, and incorrectly stating that the council has held a final vote without context to support this claim.",False
7,0.5,"The score is 0.50 because the actual output contains contradictions such as mentioning initiative number 134 when the retrieval context does not mention it and stating a specific date (July 5th, 2022) for filing with the city council, which contradicts the retrieval context's statement that the city clerk has 20 days from receipt of the notice.",False
8,0.7142857142857143,"The score is 0.71 because the actual output contains inaccuracies such as mentioning a proposal to vacate a portion of the right-of-way on 20th Street, concerns about traffic and parking from council members, lengthy discussions about the proposal, and a public hearing on November 4th, which are not present in the retrieval context.",True
9,0.75,"The score is 0.75 because the actual output does not mention the start of the 45-day clock, contradicting the information provided in the retrieval context.",True
10,0.5,"The score is 0.50 because the actual output contains contradictions such as John English representing Muldoon Saloon instead of being its owner, and there's no mention of monitoring for violations at Muldoon Saloon during a continued hearing period.",False
11,0.6666666666666666,"The score is 0.67 because the actual output contains inaccuracies such as misstating the discussion and amendment of Council Bill 71, and incorrectly attributing the shortening of the data collection period to the amendments.",True
12,0.5555555555555556,"The score is 0.56 because the actual output contains contradictions such as the bill passing with 11 votes in favor despite claims it did not pass, and concerns about persuasion tactics being raised despite no mention of them.",False
13,0.6666666666666666,"The score is 0.67 because the actual output contains contradictory statements about bills being introduced and considered, indicating some level of inaccuracy compared to the retrieval context.",True
14,0.625,"The score is 0.62 because there are some discrepancies between the actual output and the retrieval context, such as incorrect bridge span (1300 feet instead of 1400 feet) and missing project goals like creating an extraordinary entrance to the city or enhancing green and open space.",True
15,0.6666666666666666,"The score is 0.67 because the actual output partially aligns with the retrieval context, as indicated by the faithfulness score, but contains inaccuracies such as claiming Councilman Flynn voted yes when he actually voted no and incorrectly stating that bill 522 was placed on final consideration.",True
16,0.6666666666666666,"The score is 0.67 because the actual output contains contradictions such as the vote being both unanimous and having a vote, and the meeting concluding with a vote on bill 745 when it was actually tabled for further research.",True
17,0.5714285714285714,"The score is 0.57 because the actual output contains inaccuracies such as misrepresenting the rent increase and decision postponement reasons, and omitting relevant information about symphony representation.",False
18,0.75,"The score is 0.75 because there are discrepancies between the actual output and the retrieval context, such as docket numbers being mentioned but not matching the claims, and a claim directly contradicting information in another docket number.",True
19,0.6,"The score is 0.60 because the actual output partially aligns with the retrieval context, as indicated by the hearing being continued on January 22nd, 2019, but there's an inconsistency in the reason for the continuation, which suggests a potential ownership change, implying some discrepancy.",True
20,0.6666666666666666,"The score is 0.67 because the actual output deviates from the retrieval context by inaccurately stating that breed-specific legislation is ineffective in preventing dog bites, when in fact this information is not present in the context, and also misrepresenting the vote on Council Bill 71 as close when it was actually a clear majority.",True
21,0.6,"The score is 0.60 because the actual output partially aligns with the retrieval context, as it mentions 'tomorrow' which is consistent with a future date implied in the context, but also introduces a contradiction by suggesting to postpone the public hearing after the commission's decision, which is not specified in the context.",True
22,0.5,"The score is 0.50 because there are multiple instances where the actual output contradicts the retrieval context: The City Council discussed Initiative 134 despite being told not to, clerk file 314495 will be held until July 14th as stated in the context but also claimed to be postponed, and discussion of the initiative's merits was not postponed until voting on supporting or opposing legislation.",False
23,0.6666666666666666,"The score is 0.67 because the actual output partially aligns with the retrieval context, but contains inaccuracies such as contradicting itself by stating that Council Bill 868 has been ordered published as amended and will be considered on December 14.",True
24,0.6666666666666666,"The score is 0.67 because the actual output partially aligns with the retrieval context, as it only partially contradicts two statements: one where several council members spoke out against the ban and another where the motion to override the mayor's veto failed 8-5.",True
25,0.6,"The score is 0.60 because the actual output contains inaccuracies such as claiming an ordinance was adopted with urgency when it hasn't been formally adopted yet, and requesting supporting documentation when it's already been received.",True
26,0.6,"The score is 0.60 because the actual output partially aligns with the retrieval context, as it correctly identifies some discrepancies such as a motion to postpone being mentioned in the context but not the decision itself, and entering into an executive session without specifying its purpose.",False
27,0.75,"The score is 0.75 because the actual output deviates from the retrieval context by misinterpreting the moratorium period as explicitly stated, when in fact it's only mentioned as a part of the proposed ordinance's description.",True
28,0.6666666666666666,"The score is 0.67 because the actual output partially aligns with the retrieval context, as it correctly states that the decision was held over to the next meeting, but incorrectly specifies Mr. Andrews' reason for doing so.",True
29,0.42857142857142855,"The score is 0.43 because the actual output contains inaccuracies such as misstating the purpose of Council Bill 1182, implying its passage without confirmation, downplaying its potential drawbacks, and omitting it from a list of passed bills despite explicit mention in the retrieval context.",False
30,0.5714285714285714,"The score is 0.57 because the actual output partially aligns with the retrieval context, as it mentions council members' confusion about the development agreement, but this does not directly contradict Councilman Herndon or Flynn's suggestions to delay the vote, and there is no mention of green space or environmental impacts.",False
31,0.5,"The score is 0.50 because there are discrepancies in the actual output: it inaccurately states Council Bill 820 rezones from AU2 to CMX-20 zoning, when it actually rezones from AU0 to C-MX-20, and also incorrectly phrases staff's finding on meeting all five criteria.",False
32,0.6,"The score is 0.60 because the actual output deviates from the retrieval context in two instances: it incorrectly interprets 'three minutes' as '3 minutes', and it inaccurately states that Council Bill 913 was postponed on January 21st, 2020 when the context only mentions a motion to postpone.",True
33,0.6666666666666666,"The score is 0.67 because the actual output partially aligns with the retrieval context, as indicated by the staff's report and police department's readiness to answer questions, but there are some discrepancies that prevent a perfect match.",True
34,0.6666666666666666,"The score is 0.67 because the actual output partially aligns with the retrieval context, as it acknowledges some contradictions such as Counsel Royal's recommendation and Collective bargaining agreements superseding the ordinance, indicating a moderate level of faithfulness.",True
35,0.5,"The score is 0.50 because the actual output contains inaccuracies such as misattributing the motion to postpone Council Bill 898 and incorrectly stating that all council members voted in favor of postponing it, indicating a moderate level of faithfulness.",False
36,0.5555555555555556,"The score is 0.56 because the actual output contains several contradictions, including claims that are refuted by the context's mention of alternative solutions and concerns from council members about the bill's effectiveness in preventing youth access.",False
37,0.6666666666666666,"The score is 0.67 because the actual output partially aligns with the retrieval context, as it only partially contradicts two claims, indicating some level of faithfulness.",True
38,0.6666666666666666,"The score is 0.67 because the actual output deviates from the retrieval context in two instances: (1) incorrectly stating that Council Bill 898 was voted on via roll call vote when it was actually part of a consent block vote, and (2) inaccurately claiming that several items were released for final consideration when only resolutions and bills were included.",True
39,0.6666666666666666,"The score is 0.67 because the actual output contains inaccuracies regarding lease agreements and bills, specifically mentioning a $5,000 per month rent for 15 months and a bill related to public safety funding (Bill 553), which are not present in the retrieval context.",True
40,0.75,"The score is 0.75 because the actual output partially aligns with the retrieval context, as it correctly identifies the reason for the request continuation as a change in ownership, but incorrectly includes community concerns which are not mentioned in the retrieval context.",True
41,0.6666666666666666,"The score is 0.67 because the actual output partially aligns with the retrieval context, as it correctly identifies the failure of the motion to override the veto, but incorrectly suggests discussion and voting on overriding the veto, which contradicts the retrieval context's statement that the motion failed.",True
42,0.6,"The score is 0.60 because the actual output contains contradictions where the context mentions considering increasing a contract with GSI and conducting a Prop hour study, which contradicts claims of reviewing staffing levels and discussing the Muni Contract.",True
43,0.5,"The score is 0.50 because the actual output contains contradictions, such as SCE's plans for green energy being questioned despite being one of California's primary reasons for not meeting climate goals, strong opposition from speakers contradicting Councilwoman Zendejas' praise, and frustration with renewable energy initiatives contradicting SCE's attempts to hold onto bad contracts.",False
44,0.6,The score is 0.60 because the actual output contains inaccuracies such as unspecified date of postponement in the meeting context and contradictory claims about community concerns leading to the applicant's request for a four-week postponement.,True
45,0.6,"The score is 0.60 because the actual output partially aligns with the retrieval context, as it correctly identifies some motions and placements of bills for final consideration, but incorrectly states that votes were taken when the context only mentions placing certain bills on final consideration.",True
46,0.6,"The score is 0.60 because the actual output contains inaccuracies regarding the council's discussion and unrelated topics, as well as missing context on current statistics and progress.",True
47,0.8,"The score is 0.80 because the actual output partially aligns with the retrieval context, as indicated by Councilman Flynn's speech supporting alternative options to special districts.",True
48,0.8571428571428571,"The score is 0.86 because the actual output does not contain any information that contradicts the retrieval context, but it does mention redundancy which suggests a partial alignment with the context.",True
49,0.625,"The score is 0.62 because there are discrepancies in the actual output, such as misstating the relevant ordinance (Docket Number 259), inaccurately describing the Chief Diversity Officer's role, and incorrectly attributing sponsorship of the ordinance to Councilor Royal.",True
50,0.5555555555555556,"The score is 0.56 because there are discrepancies in the actual output, such as considering adjacent properties without confirming a property sale to RBI and unclear information about the sunset date for RBI's option to purchase the property.",False
51,0.6,"The score is 0.60 because the actual output contains contradictory information about the postponement of Bill 805, stating it was moved to November 3rd in some instances, but the retrieval context only mentions June 1st as the new date.",True
52,0.5555555555555556,"The score is 0.56 because there are discrepancies between the actual output and the retrieval context, including incorrect information about voting results, missing details on a seconded motion, unclear attribution of motions, and ambiguous connections to introduced bills.",False
53,0.5,"The score is 0.50 because the actual output contains inaccuracies such as stating the applicant requested more time when they actually needed more time to work with the community, and incorrectly mentioning an action item that does not exist in the context.",False
54,0.6,"The score is 0.60 because the actual output contains inaccuracies regarding specific council members and their voting information, as well as incorrect identification of a mayor, indicating some level of faithfulness to the retrieval context.",True
55,0.6,"The score is 0.60 because the actual output contains inaccuracies such as reporting frequency and threshold changes, indicating a moderate level of faithfulness.",True
56,0.5882352941176471,"The score is 0.59 because the actual output contains contradictions, such as stating that sparklers are one of the most dangerous types of fireworks, but also mentioning that the proposed ordinance would not affect displays in other cities outside of unincorporated King County, and that some fireworks are already illegal everywhere except for tribal lands, indicating a lack of clarity and consistency in the information presented.",False
57,0.5,"The score is 0.50 because the actual output contains discrepancies such as discussing Docket 0314 without mentioning its extension deadline, agreeing on procedural changes with the BPD Director without approval from relevant authorities, and failing to mention implementation of agreed-upon changes.",False
58,0.6666666666666666,"The score is 0.67 because there are discrepancies between the actual output and the retrieval context, such as mentioning retail space when only a grocery store is mentioned, referencing income levels that aren't specified in the context, highlighting new services not explicitly listed, and implying positive change without direct connection to the provided information.",True
59,0.5,"The score is 0.50 because the actual output contains inaccuracies such as misattributing concerns and enthusiasm to council members, and incorrectly stating that several members supported moving forward with the legislation.",False
60,0.5714285714285714,"The score is 0.57 because the actual output partially aligns with the retrieval context, as it sometimes correctly identifies insurance types (e.g., vision) and legal frameworks (e.g., state laws), but also occasionally omits relevant information or misattributes context.",False
61,0.5,"The score is 0.50 because the actual output contains a contradiction where it states that Kelly Miller Contracting Company was awarded a contract for street repair services in an amount not to exceed $3.5 million, but this contradicts the context which specifies one year, indicating a discrepancy in the duration of the contract.",False
62,0.5,"The score is 0.50 because the actual output contains inaccuracies such as Seamus Ennis being mentioned as praising the council without evidence in the retrieval context, and Charlie Moore's suggestion to reduce plastic usage not being present in the context, which indicates a moderate level of faithfulness.",False
63,0.8,The score is 0.80 because the actual output deviates from the retrieval context by mentioning a clarification on the pre-registration process that is not present in the provided information.,True
64,0.5,"The score is 0.50 because the actual output contains inaccuracies regarding the voting process (block vote) and scheduling of public hearings (only one hearing mentioned), indicating a moderate level of faithfulness to the retrieval context.",False
65,0.6666666666666666,"The score is 0.67 because the actual output partially aligns with the retrieval context, as it correctly identifies a specific bill (Dash 1455) but incorrectly implies its adoption when the context only mentions placement on final consideration.",True
